audio_path,feat_path
ar-XA-Wavenet-D/male_aa_00883.wav,ar-XA-Wavenet-D/male_aa_00883.pt
ar-XA-Wavenet-B/female_ad_00503.wav,ar-XA-Wavenet-B/female_ad_00503.pt
ar-XA-Wavenet-B/female_ab_00217.wav,ar-XA-Wavenet-B/female_ab_00217.pt
ar-XA-Wavenet-D/female_ad_00414.wav,ar-XA-Wavenet-D/female_ad_00414.pt
ar-XA-Wavenet-D/male_ac_01344.wav,ar-XA-Wavenet-D/male_ac_01344.pt
ar-XA-Wavenet-B/male_aa_00843.wav,ar-XA-Wavenet-B/male_aa_00843.pt
ar-XA-Wavenet-B/female_ad_00460.wav,ar-XA-Wavenet-B/female_ad_00460.pt
ar-XA-Wavenet-D/female_ab_00130.wav,ar-XA-Wavenet-D/female_ab_00130.pt
ar-XA-Wavenet-D/female_ad_00515.wav,ar-XA-Wavenet-D/female_ad_00515.pt
ar-XA-Wavenet-B/female_ad_00520.wav,ar-XA-Wavenet-B/female_ad_00520.pt
ar-XA-Wavenet-B/male_ac_01501.wav,ar-XA-Wavenet-B/male_ac_01501.pt
ar-XA-Wavenet-D/female_ab_00239.wav,ar-XA-Wavenet-D/female_ab_00239.pt
ar-XA-Wavenet-B/female_ad_00698.wav,ar-XA-Wavenet-B/female_ad_00698.pt
ar-XA-Wavenet-B/female_ad_00447.wav,ar-XA-Wavenet-B/female_ad_00447.pt
ar-XA-Wavenet-D/male_ac_01218.wav,ar-XA-Wavenet-D/male_ac_01218.pt
ar-XA-Wavenet-D/male_ac_01597.wav,ar-XA-Wavenet-D/male_ac_01597.pt
ar-XA-Wavenet-B/female_ab_00185.wav,ar-XA-Wavenet-B/female_ab_00185.pt
ar-XA-Wavenet-B/male_aa_00883.wav,ar-XA-Wavenet-B/male_aa_00883.pt
ar-XA-Wavenet-B/female_ab_00308.wav,ar-XA-Wavenet-B/female_ab_00308.pt
ar-XA-Wavenet-B/female_ad_00578.wav,ar-XA-Wavenet-B/female_ad_00578.pt
ar-XA-Wavenet-D/female_ad_00580.wav,ar-XA-Wavenet-D/female_ad_00580.pt
ar-XA-Wavenet-B/female_ab_00288.wav,ar-XA-Wavenet-B/female_ab_00288.pt
ar-XA-Wavenet-D/female_ad_00585.wav,ar-XA-Wavenet-D/female_ad_00585.pt
ar-XA-Wavenet-B/female_ad_00495.wav,ar-XA-Wavenet-B/female_ad_00495.pt
ar-XA-Wavenet-B/male_aa_01030.wav,ar-XA-Wavenet-B/male_aa_01030.pt
ar-XA-Wavenet-B/female_ab_00261.wav,ar-XA-Wavenet-B/female_ab_00261.pt
ar-XA-Wavenet-D/female_ad_00658.wav,ar-XA-Wavenet-D/female_ad_00658.pt
ar-XA-Wavenet-D/female_ad_00712.wav,ar-XA-Wavenet-D/female_ad_00712.pt
ar-XA-Wavenet-B/male_aa_00936.wav,ar-XA-Wavenet-B/male_aa_00936.pt
ar-XA-Wavenet-B/female_ad_00754.wav,ar-XA-Wavenet-B/female_ad_00754.pt
ar-XA-Wavenet-B/male_aa_00979.wav,ar-XA-Wavenet-B/male_aa_00979.pt
ar-XA-Wavenet-B/female_ad_00530.wav,ar-XA-Wavenet-B/female_ad_00530.pt
ar-XA-Wavenet-D/female_ab_00134.wav,ar-XA-Wavenet-D/female_ab_00134.pt
ar-XA-Wavenet-B/male_aa_00820.wav,ar-XA-Wavenet-B/male_aa_00820.pt
ar-XA-Wavenet-B/female_ad_00709.wav,ar-XA-Wavenet-B/female_ad_00709.pt
ar-XA-Wavenet-D/female_ab_00091.wav,ar-XA-Wavenet-D/female_ab_00091.pt
ar-XA-Wavenet-D/female_ad_00539.wav,ar-XA-Wavenet-D/female_ad_00539.pt
ar-XA-Wavenet-B/female_ad_00461.wav,ar-XA-Wavenet-B/female_ad_00461.pt
ar-XA-Wavenet-D/female_ab_00045.wav,ar-XA-Wavenet-D/female_ab_00045.pt
ar-XA-Wavenet-B/female_ab_00180.wav,ar-XA-Wavenet-B/female_ab_00180.pt
ar-XA-Wavenet-B/male_aa_00870.wav,ar-XA-Wavenet-B/male_aa_00870.pt
ar-XA-Wavenet-B/male_aa_01006.wav,ar-XA-Wavenet-B/male_aa_01006.pt
ar-XA-Wavenet-B/female_ab_00389.wav,ar-XA-Wavenet-B/female_ab_00389.pt
ar-XA-Wavenet-B/male_aa_01031.wav,ar-XA-Wavenet-B/male_aa_01031.pt
ar-XA-Wavenet-D/female_ab_00377.wav,ar-XA-Wavenet-D/female_ab_00377.pt
ar-XA-Wavenet-B/male_aa_01082.wav,ar-XA-Wavenet-B/male_aa_01082.pt
ar-XA-Wavenet-D/male_ac_01200.wav,ar-XA-Wavenet-D/male_ac_01200.pt
ar-XA-Wavenet-B/male_ac_01265.wav,ar-XA-Wavenet-B/male_ac_01265.pt
ar-XA-Wavenet-D/male_aa_01102.wav,ar-XA-Wavenet-D/male_aa_01102.pt
ar-XA-Wavenet-B/female_ad_00701.wav,ar-XA-Wavenet-B/female_ad_00701.pt
ar-XA-Wavenet-B/female_ad_00531.wav,ar-XA-Wavenet-B/female_ad_00531.pt
ar-XA-Wavenet-B/female_ab_00239.wav,ar-XA-Wavenet-B/female_ab_00239.pt
ar-XA-Wavenet-D/female_ab_00240.wav,ar-XA-Wavenet-D/female_ab_00240.pt
ar-XA-Wavenet-D/female_ab_00004.wav,ar-XA-Wavenet-D/female_ab_00004.pt
ar-XA-Wavenet-B/male_aa_01053.wav,ar-XA-Wavenet-B/male_aa_01053.pt
ar-XA-Wavenet-D/female_ab_00295.wav,ar-XA-Wavenet-D/female_ab_00295.pt
ar-XA-Wavenet-B/male_aa_01118.wav,ar-XA-Wavenet-B/male_aa_01118.pt
ar-XA-Wavenet-D/female_ad_00786.wav,ar-XA-Wavenet-D/female_ad_00786.pt
ar-XA-Wavenet-B/male_ac_01572.wav,ar-XA-Wavenet-B/male_ac_01572.pt
ar-XA-Wavenet-B/male_aa_00928.wav,ar-XA-Wavenet-B/male_aa_00928.pt
ar-XA-Wavenet-D/male_aa_01090.wav,ar-XA-Wavenet-D/male_aa_01090.pt
ar-XA-Wavenet-B/female_ad_00756.wav,ar-XA-Wavenet-B/female_ad_00756.pt
ar-XA-Wavenet-D/male_ac_01355.wav,ar-XA-Wavenet-D/male_ac_01355.pt
ar-XA-Wavenet-D/female_ab_00043.wav,ar-XA-Wavenet-D/female_ab_00043.pt
ar-XA-Wavenet-B/male_aa_00957.wav,ar-XA-Wavenet-B/male_aa_00957.pt
ar-XA-Wavenet-D/male_aa_00823.wav,ar-XA-Wavenet-D/male_aa_00823.pt
ar-XA-Wavenet-B/female_ab_00036.wav,ar-XA-Wavenet-B/female_ab_00036.pt
ar-XA-Wavenet-B/female_ad_00474.wav,ar-XA-Wavenet-B/female_ad_00474.pt
ar-XA-Wavenet-B/female_ab_00089.wav,ar-XA-Wavenet-B/female_ab_00089.pt
ar-XA-Wavenet-D/male_ac_01365.wav,ar-XA-Wavenet-D/male_ac_01365.pt
ar-XA-Wavenet-B/male_ac_01359.wav,ar-XA-Wavenet-B/male_ac_01359.pt
ar-XA-Wavenet-D/female_ad_00612.wav,ar-XA-Wavenet-D/female_ad_00612.pt
ar-XA-Wavenet-D/male_ac_01507.wav,ar-XA-Wavenet-D/male_ac_01507.pt
ar-XA-Wavenet-D/male_aa_00854.wav,ar-XA-Wavenet-D/male_aa_00854.pt
ar-XA-Wavenet-B/female_ab_00081.wav,ar-XA-Wavenet-B/female_ab_00081.pt
ar-XA-Wavenet-D/male_ac_01497.wav,ar-XA-Wavenet-D/male_ac_01497.pt
ar-XA-Wavenet-D/female_ad_00441.wav,ar-XA-Wavenet-D/female_ad_00441.pt
ar-XA-Wavenet-B/male_ac_01364.wav,ar-XA-Wavenet-B/male_ac_01364.pt
ar-XA-Wavenet-B/male_ac_01309.wav,ar-XA-Wavenet-B/male_ac_01309.pt
ar-XA-Wavenet-D/male_aa_00872.wav,ar-XA-Wavenet-D/male_aa_00872.pt
ar-XA-Wavenet-B/male_aa_01087.wav,ar-XA-Wavenet-B/male_aa_01087.pt
ar-XA-Wavenet-B/female_ad_00786.wav,ar-XA-Wavenet-B/female_ad_00786.pt
ar-XA-Wavenet-B/female_ab_00220.wav,ar-XA-Wavenet-B/female_ab_00220.pt
ar-XA-Wavenet-D/male_ac_01575.wav,ar-XA-Wavenet-D/male_ac_01575.pt
ar-XA-Wavenet-D/female_ab_00137.wav,ar-XA-Wavenet-D/female_ab_00137.pt
ar-XA-Wavenet-B/male_ac_01252.wav,ar-XA-Wavenet-B/male_ac_01252.pt
ar-XA-Wavenet-B/male_aa_00850.wav,ar-XA-Wavenet-B/male_aa_00850.pt
ar-XA-Wavenet-D/female_ad_00566.wav,ar-XA-Wavenet-D/female_ad_00566.pt
ar-XA-Wavenet-B/female_ab_00376.wav,ar-XA-Wavenet-B/female_ab_00376.pt
ar-XA-Wavenet-D/female_ad_00540.wav,ar-XA-Wavenet-D/female_ad_00540.pt
ar-XA-Wavenet-D/male_ac_01391.wav,ar-XA-Wavenet-D/male_ac_01391.pt
ar-XA-Wavenet-D/male_aa_00983.wav,ar-XA-Wavenet-D/male_aa_00983.pt
ar-XA-Wavenet-B/female_ab_00121.wav,ar-XA-Wavenet-B/female_ab_00121.pt
ar-XA-Wavenet-D/male_aa_00899.wav,ar-XA-Wavenet-D/male_aa_00899.pt
ar-XA-Wavenet-B/male_ac_01365.wav,ar-XA-Wavenet-B/male_ac_01365.pt
ar-XA-Wavenet-D/female_ab_00194.wav,ar-XA-Wavenet-D/female_ab_00194.pt
ar-XA-Wavenet-D/male_ac_01245.wav,ar-XA-Wavenet-D/male_ac_01245.pt
ar-XA-Wavenet-D/male_ac_01339.wav,ar-XA-Wavenet-D/male_ac_01339.pt
ar-XA-Wavenet-B/male_aa_01113.wav,ar-XA-Wavenet-B/male_aa_01113.pt
ar-XA-Wavenet-D/female_ab_00138.wav,ar-XA-Wavenet-D/female_ab_00138.pt
ar-XA-Wavenet-B/male_ac_01351.wav,ar-XA-Wavenet-B/male_ac_01351.pt
ar-XA-Wavenet-D/female_ad_00678.wav,ar-XA-Wavenet-D/female_ad_00678.pt
ar-XA-Wavenet-D/male_ac_01224.wav,ar-XA-Wavenet-D/male_ac_01224.pt
ar-XA-Wavenet-D/female_ad_00691.wav,ar-XA-Wavenet-D/female_ad_00691.pt
ar-XA-Wavenet-D/female_ab_00001.wav,ar-XA-Wavenet-D/female_ab_00001.pt
ar-XA-Wavenet-D/male_ac_01599.wav,ar-XA-Wavenet-D/male_ac_01599.pt
ar-XA-Wavenet-D/female_ab_00183.wav,ar-XA-Wavenet-D/female_ab_00183.pt
ar-XA-Wavenet-B/female_ab_00104.wav,ar-XA-Wavenet-B/female_ab_00104.pt
ar-XA-Wavenet-B/female_ab_00110.wav,ar-XA-Wavenet-B/female_ab_00110.pt
ar-XA-Wavenet-B/male_aa_00896.wav,ar-XA-Wavenet-B/male_aa_00896.pt
ar-XA-Wavenet-B/male_ac_01219.wav,ar-XA-Wavenet-B/male_ac_01219.pt
ar-XA-Wavenet-D/female_ab_00110.wav,ar-XA-Wavenet-D/female_ab_00110.pt
ar-XA-Wavenet-D/male_aa_00946.wav,ar-XA-Wavenet-D/male_aa_00946.pt
ar-XA-Wavenet-B/female_ab_00052.wav,ar-XA-Wavenet-B/female_ab_00052.pt
ar-XA-Wavenet-B/male_aa_01024.wav,ar-XA-Wavenet-B/male_aa_01024.pt
ar-XA-Wavenet-D/male_aa_01040.wav,ar-XA-Wavenet-D/male_aa_01040.pt
ar-XA-Wavenet-B/male_aa_00828.wav,ar-XA-Wavenet-B/male_aa_00828.pt
ar-XA-Wavenet-B/male_aa_01137.wav,ar-XA-Wavenet-B/male_aa_01137.pt
ar-XA-Wavenet-B/male_ac_01503.wav,ar-XA-Wavenet-B/male_ac_01503.pt
ar-XA-Wavenet-B/male_ac_01348.wav,ar-XA-Wavenet-B/male_ac_01348.pt
ar-XA-Wavenet-B/male_aa_00943.wav,ar-XA-Wavenet-B/male_aa_00943.pt
ar-XA-Wavenet-B/male_aa_01003.wav,ar-XA-Wavenet-B/male_aa_01003.pt
ar-XA-Wavenet-D/female_ad_00753.wav,ar-XA-Wavenet-D/female_ad_00753.pt
ar-XA-Wavenet-D/male_aa_00892.wav,ar-XA-Wavenet-D/male_aa_00892.pt
ar-XA-Wavenet-B/female_ab_00164.wav,ar-XA-Wavenet-B/female_ab_00164.pt
ar-XA-Wavenet-B/male_ac_01212.wav,ar-XA-Wavenet-B/male_ac_01212.pt
ar-XA-Wavenet-B/male_ac_01233.wav,ar-XA-Wavenet-B/male_ac_01233.pt
ar-XA-Wavenet-B/male_ac_01407.wav,ar-XA-Wavenet-B/male_ac_01407.pt
ar-XA-Wavenet-D/male_ac_01349.wav,ar-XA-Wavenet-D/male_ac_01349.pt
ar-XA-Wavenet-B/female_ad_00779.wav,ar-XA-Wavenet-B/female_ad_00779.pt
ar-XA-Wavenet-B/male_ac_01524.wav,ar-XA-Wavenet-B/male_ac_01524.pt
ar-XA-Wavenet-D/female_ab_00105.wav,ar-XA-Wavenet-D/female_ab_00105.pt
ar-XA-Wavenet-D/male_aa_01170.wav,ar-XA-Wavenet-D/male_aa_01170.pt
ar-XA-Wavenet-B/male_ac_01525.wav,ar-XA-Wavenet-B/male_ac_01525.pt
ar-XA-Wavenet-D/female_ab_00086.wav,ar-XA-Wavenet-D/female_ab_00086.pt
ar-XA-Wavenet-D/female_ad_00752.wav,ar-XA-Wavenet-D/female_ad_00752.pt
ar-XA-Wavenet-B/male_ac_01442.wav,ar-XA-Wavenet-B/male_ac_01442.pt
ar-XA-Wavenet-B/male_ac_01487.wav,ar-XA-Wavenet-B/male_ac_01487.pt
ar-XA-Wavenet-B/male_ac_01400.wav,ar-XA-Wavenet-B/male_ac_01400.pt
ar-XA-Wavenet-D/male_aa_00935.wav,ar-XA-Wavenet-D/male_aa_00935.pt
ar-XA-Wavenet-B/male_aa_00903.wav,ar-XA-Wavenet-B/male_aa_00903.pt
ar-XA-Wavenet-B/male_aa_01016.wav,ar-XA-Wavenet-B/male_aa_01016.pt
ar-XA-Wavenet-B/female_ad_00580.wav,ar-XA-Wavenet-B/female_ad_00580.pt
ar-XA-Wavenet-B/male_ac_01583.wav,ar-XA-Wavenet-B/male_ac_01583.pt
ar-XA-Wavenet-D/male_aa_00801.wav,ar-XA-Wavenet-D/male_aa_00801.pt
ar-XA-Wavenet-B/male_ac_01349.wav,ar-XA-Wavenet-B/male_ac_01349.pt
ar-XA-Wavenet-D/female_ad_00499.wav,ar-XA-Wavenet-D/female_ad_00499.pt
ar-XA-Wavenet-B/female_ab_00275.wav,ar-XA-Wavenet-B/female_ab_00275.pt
ar-XA-Wavenet-B/female_ab_00134.wav,ar-XA-Wavenet-B/female_ab_00134.pt
ar-XA-Wavenet-B/male_aa_00801.wav,ar-XA-Wavenet-B/male_aa_00801.pt
ar-XA-Wavenet-B/female_ad_00650.wav,ar-XA-Wavenet-B/female_ad_00650.pt
ar-XA-Wavenet-B/female_ad_00527.wav,ar-XA-Wavenet-B/female_ad_00527.pt
ar-XA-Wavenet-B/male_ac_01363.wav,ar-XA-Wavenet-B/male_ac_01363.pt
ar-XA-Wavenet-B/female_ad_00615.wav,ar-XA-Wavenet-B/female_ad_00615.pt
ar-XA-Wavenet-B/male_aa_01159.wav,ar-XA-Wavenet-B/male_aa_01159.pt
ar-XA-Wavenet-B/male_aa_00919.wav,ar-XA-Wavenet-B/male_aa_00919.pt
ar-XA-Wavenet-D/female_ab_00175.wav,ar-XA-Wavenet-D/female_ab_00175.pt
ar-XA-Wavenet-B/female_ad_00761.wav,ar-XA-Wavenet-B/female_ad_00761.pt
ar-XA-Wavenet-B/female_ad_00659.wav,ar-XA-Wavenet-B/female_ad_00659.pt
ar-XA-Wavenet-B/male_aa_00911.wav,ar-XA-Wavenet-B/male_aa_00911.pt
ar-XA-Wavenet-B/male_aa_00973.wav,ar-XA-Wavenet-B/male_aa_00973.pt
ar-XA-Wavenet-B/male_ac_01528.wav,ar-XA-Wavenet-B/male_ac_01528.pt
ar-XA-Wavenet-B/male_ac_01428.wav,ar-XA-Wavenet-B/male_ac_01428.pt
ar-XA-Wavenet-B/female_ab_00068.wav,ar-XA-Wavenet-B/female_ab_00068.pt
ar-XA-Wavenet-B/male_aa_01176.wav,ar-XA-Wavenet-B/male_aa_01176.pt
ar-XA-Wavenet-D/female_ad_00529.wav,ar-XA-Wavenet-D/female_ad_00529.pt
ar-XA-Wavenet-B/female_ad_00470.wav,ar-XA-Wavenet-B/female_ad_00470.pt
ar-XA-Wavenet-B/female_ad_00703.wav,ar-XA-Wavenet-B/female_ad_00703.pt
ar-XA-Wavenet-B/female_ad_00478.wav,ar-XA-Wavenet-B/female_ad_00478.pt
ar-XA-Wavenet-B/female_ad_00799.wav,ar-XA-Wavenet-B/female_ad_00799.pt
ar-XA-Wavenet-B/male_ac_01399.wav,ar-XA-Wavenet-B/male_ac_01399.pt
ar-XA-Wavenet-D/female_ad_00683.wav,ar-XA-Wavenet-D/female_ad_00683.pt
ar-XA-Wavenet-D/female_ad_00610.wav,ar-XA-Wavenet-D/female_ad_00610.pt
ar-XA-Wavenet-B/female_ad_00482.wav,ar-XA-Wavenet-B/female_ad_00482.pt
ar-XA-Wavenet-D/female_ab_00173.wav,ar-XA-Wavenet-D/female_ab_00173.pt
ar-XA-Wavenet-D/female_ad_00628.wav,ar-XA-Wavenet-D/female_ad_00628.pt
ar-XA-Wavenet-B/female_ad_00569.wav,ar-XA-Wavenet-B/female_ad_00569.pt
ar-XA-Wavenet-B/male_ac_01423.wav,ar-XA-Wavenet-B/male_ac_01423.pt
ar-XA-Wavenet-B/male_ac_01336.wav,ar-XA-Wavenet-B/male_ac_01336.pt
ar-XA-Wavenet-D/male_aa_01035.wav,ar-XA-Wavenet-D/male_aa_01035.pt
ar-XA-Wavenet-D/male_ac_01327.wav,ar-XA-Wavenet-D/male_ac_01327.pt
ar-XA-Wavenet-D/female_ab_00135.wav,ar-XA-Wavenet-D/female_ab_00135.pt
ar-XA-Wavenet-B/female_ad_00515.wav,ar-XA-Wavenet-B/female_ad_00515.pt
ar-XA-Wavenet-D/male_aa_00931.wav,ar-XA-Wavenet-D/male_aa_00931.pt
ar-XA-Wavenet-D/female_ab_00048.wav,ar-XA-Wavenet-D/female_ab_00048.pt
ar-XA-Wavenet-B/female_ab_00020.wav,ar-XA-Wavenet-B/female_ab_00020.pt
ar-XA-Wavenet-B/male_aa_01045.wav,ar-XA-Wavenet-B/male_aa_01045.pt
ar-XA-Wavenet-D/male_ac_01530.wav,ar-XA-Wavenet-D/male_ac_01530.pt
ar-XA-Wavenet-D/female_ab_00372.wav,ar-XA-Wavenet-D/female_ab_00372.pt
ar-XA-Wavenet-D/female_ab_00041.wav,ar-XA-Wavenet-D/female_ab_00041.pt
ar-XA-Wavenet-D/male_aa_01038.wav,ar-XA-Wavenet-D/male_aa_01038.pt
ar-XA-Wavenet-D/female_ab_00397.wav,ar-XA-Wavenet-D/female_ab_00397.pt
ar-XA-Wavenet-B/female_ad_00748.wav,ar-XA-Wavenet-B/female_ad_00748.pt
ar-XA-Wavenet-B/male_aa_01077.wav,ar-XA-Wavenet-B/male_aa_01077.pt
ar-XA-Wavenet-B/female_ab_00037.wav,ar-XA-Wavenet-B/female_ab_00037.pt
ar-XA-Wavenet-D/male_aa_01141.wav,ar-XA-Wavenet-D/male_aa_01141.pt
ar-XA-Wavenet-D/female_ad_00635.wav,ar-XA-Wavenet-D/female_ad_00635.pt
ar-XA-Wavenet-B/male_aa_00829.wav,ar-XA-Wavenet-B/male_aa_00829.pt
ar-XA-Wavenet-B/female_ab_00319.wav,ar-XA-Wavenet-B/female_ab_00319.pt
ar-XA-Wavenet-D/female_ad_00477.wav,ar-XA-Wavenet-D/female_ad_00477.pt
ar-XA-Wavenet-D/male_aa_00874.wav,ar-XA-Wavenet-D/male_aa_00874.pt
ar-XA-Wavenet-B/male_aa_00879.wav,ar-XA-Wavenet-B/male_aa_00879.pt
ar-XA-Wavenet-D/male_ac_01371.wav,ar-XA-Wavenet-D/male_ac_01371.pt
ar-XA-Wavenet-B/male_ac_01313.wav,ar-XA-Wavenet-B/male_ac_01313.pt
ar-XA-Wavenet-B/female_ab_00223.wav,ar-XA-Wavenet-B/female_ab_00223.pt
ar-XA-Wavenet-D/female_ad_00707.wav,ar-XA-Wavenet-D/female_ad_00707.pt
ar-XA-Wavenet-D/male_ac_01427.wav,ar-XA-Wavenet-D/male_ac_01427.pt
ar-XA-Wavenet-B/male_aa_00863.wav,ar-XA-Wavenet-B/male_aa_00863.pt
ar-XA-Wavenet-B/male_aa_00980.wav,ar-XA-Wavenet-B/male_aa_00980.pt
ar-XA-Wavenet-B/male_aa_00910.wav,ar-XA-Wavenet-B/male_aa_00910.pt
ar-XA-Wavenet-B/female_ad_00687.wav,ar-XA-Wavenet-B/female_ad_00687.pt
ar-XA-Wavenet-B/male_aa_00977.wav,ar-XA-Wavenet-B/male_aa_00977.pt
ar-XA-Wavenet-D/female_ab_00360.wav,ar-XA-Wavenet-D/female_ab_00360.pt
ar-XA-Wavenet-D/female_ad_00705.wav,ar-XA-Wavenet-D/female_ad_00705.pt
ar-XA-Wavenet-B/female_ab_00173.wav,ar-XA-Wavenet-B/female_ab_00173.pt
ar-XA-Wavenet-D/male_aa_01007.wav,ar-XA-Wavenet-D/male_aa_01007.pt
ar-XA-Wavenet-B/male_aa_01026.wav,ar-XA-Wavenet-B/male_aa_01026.pt
ar-XA-Wavenet-B/female_ad_00592.wav,ar-XA-Wavenet-B/female_ad_00592.pt
ar-XA-Wavenet-D/male_ac_01251.wav,ar-XA-Wavenet-D/male_ac_01251.pt
ar-XA-Wavenet-B/female_ad_00663.wav,ar-XA-Wavenet-B/female_ad_00663.pt
ar-XA-Wavenet-D/male_ac_01564.wav,ar-XA-Wavenet-D/male_ac_01564.pt
ar-XA-Wavenet-D/male_ac_01526.wav,ar-XA-Wavenet-D/male_ac_01526.pt
ar-XA-Wavenet-B/male_ac_01305.wav,ar-XA-Wavenet-B/male_ac_01305.pt
ar-XA-Wavenet-D/female_ad_00734.wav,ar-XA-Wavenet-D/female_ad_00734.pt
ar-XA-Wavenet-B/male_ac_01431.wav,ar-XA-Wavenet-B/male_ac_01431.pt
ar-XA-Wavenet-D/male_ac_01511.wav,ar-XA-Wavenet-D/male_ac_01511.pt
ar-XA-Wavenet-B/female_ad_00412.wav,ar-XA-Wavenet-B/female_ad_00412.pt
ar-XA-Wavenet-B/female_ab_00393.wav,ar-XA-Wavenet-B/female_ab_00393.pt
ar-XA-Wavenet-D/female_ab_00069.wav,ar-XA-Wavenet-D/female_ab_00069.pt
ar-XA-Wavenet-B/female_ab_00099.wav,ar-XA-Wavenet-B/female_ab_00099.pt
ar-XA-Wavenet-D/female_ab_00034.wav,ar-XA-Wavenet-D/female_ab_00034.pt
ar-XA-Wavenet-B/male_aa_01111.wav,ar-XA-Wavenet-B/male_aa_01111.pt
ar-XA-Wavenet-D/male_aa_01071.wav,ar-XA-Wavenet-D/male_aa_01071.pt
ar-XA-Wavenet-D/male_ac_01343.wav,ar-XA-Wavenet-D/male_ac_01343.pt
ar-XA-Wavenet-D/female_ab_00111.wav,ar-XA-Wavenet-D/female_ab_00111.pt
ar-XA-Wavenet-B/female_ab_00322.wav,ar-XA-Wavenet-B/female_ab_00322.pt
ar-XA-Wavenet-B/female_ad_00584.wav,ar-XA-Wavenet-B/female_ad_00584.pt
ar-XA-Wavenet-D/female_ab_00256.wav,ar-XA-Wavenet-D/female_ab_00256.pt
ar-XA-Wavenet-D/female_ad_00507.wav,ar-XA-Wavenet-D/female_ad_00507.pt
ar-XA-Wavenet-B/male_aa_01196.wav,ar-XA-Wavenet-B/male_aa_01196.pt
ar-XA-Wavenet-D/female_ad_00653.wav,ar-XA-Wavenet-D/female_ad_00653.pt
ar-XA-Wavenet-B/female_ad_00686.wav,ar-XA-Wavenet-B/female_ad_00686.pt
ar-XA-Wavenet-D/male_aa_01136.wav,ar-XA-Wavenet-D/male_aa_01136.pt
ar-XA-Wavenet-B/female_ad_00575.wav,ar-XA-Wavenet-B/female_ad_00575.pt
ar-XA-Wavenet-D/female_ab_00143.wav,ar-XA-Wavenet-D/female_ab_00143.pt
ar-XA-Wavenet-B/female_ab_00073.wav,ar-XA-Wavenet-B/female_ab_00073.pt
ar-XA-Wavenet-D/female_ad_00692.wav,ar-XA-Wavenet-D/female_ad_00692.pt
ar-XA-Wavenet-D/male_ac_01475.wav,ar-XA-Wavenet-D/male_ac_01475.pt
ar-XA-Wavenet-D/female_ab_00092.wav,ar-XA-Wavenet-D/female_ab_00092.pt
ar-XA-Wavenet-B/female_ab_00166.wav,ar-XA-Wavenet-B/female_ab_00166.pt
ar-XA-Wavenet-B/female_ad_00637.wav,ar-XA-Wavenet-B/female_ad_00637.pt
ar-XA-Wavenet-D/male_aa_00975.wav,ar-XA-Wavenet-D/male_aa_00975.pt
ar-XA-Wavenet-B/male_ac_01392.wav,ar-XA-Wavenet-B/male_ac_01392.pt
ar-XA-Wavenet-B/female_ab_00304.wav,ar-XA-Wavenet-B/female_ab_00304.pt
ar-XA-Wavenet-B/female_ab_00334.wav,ar-XA-Wavenet-B/female_ab_00334.pt
ar-XA-Wavenet-D/female_ab_00146.wav,ar-XA-Wavenet-D/female_ab_00146.pt
ar-XA-Wavenet-B/male_aa_01165.wav,ar-XA-Wavenet-B/male_aa_01165.pt
ar-XA-Wavenet-B/female_ab_00329.wav,ar-XA-Wavenet-B/female_ab_00329.pt
ar-XA-Wavenet-D/female_ab_00277.wav,ar-XA-Wavenet-D/female_ab_00277.pt
ar-XA-Wavenet-D/female_ad_00719.wav,ar-XA-Wavenet-D/female_ad_00719.pt
ar-XA-Wavenet-D/female_ab_00266.wav,ar-XA-Wavenet-D/female_ab_00266.pt
ar-XA-Wavenet-B/male_ac_01222.wav,ar-XA-Wavenet-B/male_ac_01222.pt
ar-XA-Wavenet-B/female_ad_00599.wav,ar-XA-Wavenet-B/female_ad_00599.pt
ar-XA-Wavenet-B/male_ac_01516.wav,ar-XA-Wavenet-B/male_ac_01516.pt
ar-XA-Wavenet-B/male_ac_01482.wav,ar-XA-Wavenet-B/male_ac_01482.pt
ar-XA-Wavenet-D/female_ad_00673.wav,ar-XA-Wavenet-D/female_ad_00673.pt
ar-XA-Wavenet-D/female_ad_00490.wav,ar-XA-Wavenet-D/female_ad_00490.pt
ar-XA-Wavenet-B/female_ad_00731.wav,ar-XA-Wavenet-B/female_ad_00731.pt
ar-XA-Wavenet-B/female_ab_00158.wav,ar-XA-Wavenet-B/female_ab_00158.pt
ar-XA-Wavenet-B/male_ac_01498.wav,ar-XA-Wavenet-B/male_ac_01498.pt
ar-XA-Wavenet-B/male_ac_01440.wav,ar-XA-Wavenet-B/male_ac_01440.pt
ar-XA-Wavenet-B/male_aa_00996.wav,ar-XA-Wavenet-B/male_aa_00996.pt
ar-XA-Wavenet-D/male_ac_01302.wav,ar-XA-Wavenet-D/male_ac_01302.pt
ar-XA-Wavenet-D/male_ac_01490.wav,ar-XA-Wavenet-D/male_ac_01490.pt
ar-XA-Wavenet-D/male_ac_01377.wav,ar-XA-Wavenet-D/male_ac_01377.pt
ar-XA-Wavenet-D/female_ad_00497.wav,ar-XA-Wavenet-D/female_ad_00497.pt
ar-XA-Wavenet-B/female_ab_00192.wav,ar-XA-Wavenet-B/female_ab_00192.pt
ar-XA-Wavenet-D/female_ab_00242.wav,ar-XA-Wavenet-D/female_ab_00242.pt
ar-XA-Wavenet-B/female_ad_00753.wav,ar-XA-Wavenet-B/female_ad_00753.pt
